--------- beginning of main
--------- beginning of system
08-05 21:28:03.187  8122 28188 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feeds/?update_counts=true
08-05 21:28:03.188  8122 28188 D CustomInterceptor: HEADER REQUEST
08-05 21:28:03.188  8122 28188 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 21:28:03.188  8122 28188 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:30:33 GMT; Max-Age=63072000; Path=/
08-05 21:28:03.188  8122 28188 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-05 21:28:03.188  8122 28188 D CustomInterceptor: CACHED STATS: size = '0', maxSize = '100', hitCount = '0', createCount = '0', putCount = '0', evictionCount = '0', missCount = '0', toString = 'LruCache[maxSize=100,hits=0,misses=0,hitRate=0%]', 
08-05 21:28:03.188  8122 28188 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-05 21:28:03.771  8122 28188 D CustomInterceptor: CACHE_CONTROL SETTING NEW MAX-AGE
08-05 21:28:03.804  8122 28188 D CustomInterceptor: HEADER RESPONSE
08-05 21:28:03.804  8122 28188 D CustomInterceptor: Cache-Control public, immutable, max-age=300, only-if-cached, max-stale=300
08-05 21:28:03.804  8122 28188 D CustomInterceptor: Connection close
08-05 21:28:03.804  8122 28188 D CustomInterceptor: Content-Type application/json
08-05 21:28:03.804  8122 28188 D CustomInterceptor: Date Wed, 05 Aug 2020 19:27:59 GMT
08-05 21:28:03.804  8122 28188 D CustomInterceptor: Expires Wed, 05 Aug 2020 19:33:03 GMT+00:00
08-05 21:28:03.804  8122 28188 D CustomInterceptor: Last-Modified Wed, 05 Aug 2020 19:27:59 GMT
08-05 21:28:03.804  8122 28188 D CustomInterceptor: Server gunicorn/19.7.0
08-05 21:28:03.804  8122 28188 D CustomInterceptor: Strict-Transport-Security max-age=0; includeSubDomains
08-05 21:28:03.804  8122 28188 D CustomInterceptor: Transfer-Encoding chunked
08-05 21:28:03.804  8122 28188 D CustomInterceptor: Vary Cookie
08-05 21:28:03.804  8122 28188 D CustomInterceptor: X-gunicorn-server app14
08-05 21:28:03.805  8122 28188 D CustomInterceptor: X-Homer You don't win friends with salad.
08-05 21:28:03.805  8122 28188 D CustomInterceptor: CACHEABLE true
08-05 21:28:03.805  8122 28188 D CustomInterceptor: REQ https://www.newsblur.com/reader/feeds/?update_counts=true
08-05 21:28:03.805  8122 28188 D CustomInterceptor: REQ_SERV_BY net
08-05 21:28:03.806  8122 28188 D CustomInterceptor: PREFLIB Adding response to lrucache - https://www.newsblur.com/reader/feeds/?update_counts=true
08-05 21:28:03.808  8122 28188 D CustomInterceptor: interceptor_finished : return_type #3 : request served from remote and added to cache
08-05 21:28:03.832  8122 28240 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/unread_story_hashes?include_timestamps=1
08-05 21:28:03.833  8122 28240 D CustomInterceptor: HEADER REQUEST
08-05 21:28:03.833  8122 28240 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 21:28:03.833  8122 28240 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:30:33 GMT; Max-Age=63072000; Path=/
08-05 21:28:03.833  8122 28240 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-05 21:28:03.833  8122 28240 D CustomInterceptor: CACHED STATS: size = '1', maxSize = '100', hitCount = '1', createCount = '0', putCount = '1', evictionCount = '0', missCount = '1', toString = 'LruCache[maxSize=100,hits=1,misses=1,hitRate=50%]', 
08-05 21:28:03.833  8122 28240 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-05 21:28:04.268  8122 28240 D CustomInterceptor: CACHE_CONTROL SETTING NEW MAX-AGE
08-05 21:28:04.269  8122 28240 D CustomInterceptor: HEADER RESPONSE
08-05 21:28:04.270  8122 28240 D CustomInterceptor: Cache-Control public, immutable, max-age=300, only-if-cached, max-stale=300
08-05 21:28:04.270  8122 28240 D CustomInterceptor: Connection close
08-05 21:28:04.270  8122 28240 D CustomInterceptor: Content-Type application/json
08-05 21:28:04.270  8122 28240 D CustomInterceptor: Date Wed, 05 Aug 2020 19:27:59 GMT
