--------- beginning of main
--------- beginning of system
08-06 03:45:38.201  9266 13248 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feeds/?update_counts=true
08-06 03:45:38.202  9266 13248 D CustomInterceptor: HEADER REQUEST
08-06 03:45:38.202  9266 13248 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 03:45:38.202  9266 13248 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 03:45:38.202  9266 13248 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-06 03:45:38.202  9266 13248 D CustomInterceptor: CACHED STATS: size = '0', maxSize = '100', hitCount = '0', createCount = '0', putCount = '0', evictionCount = '0', missCount = '0', toString = 'LruCache[maxSize=100,hits=0,misses=0,hitRate=0%]', 
08-06 03:45:38.202  9266 13248 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 03:45:38.746  9266 13248 D CustomInterceptor: CACHE_CONTROL SETTING NEW MAX-AGE
08-06 03:45:38.766  9266 13248 D CustomInterceptor: HEADER RESPONSE
08-06 03:45:38.767  9266 13248 D CustomInterceptor: Cache-Control public, immutable, max-age=300, only-if-cached, max-stale=300
08-06 03:45:38.767  9266 13248 D CustomInterceptor: Connection close
08-06 03:45:38.767  9266 13248 D CustomInterceptor: Content-Type application/json
08-06 03:45:38.767  9266 13248 D CustomInterceptor: Date Thu, 06 Aug 2020 01:45:34 GMT
08-06 03:45:38.767  9266 13248 D CustomInterceptor: Expires Thu, 06 Aug 2020 01:50:38 GMT+00:00
08-06 03:45:38.767  9266 13248 D CustomInterceptor: Last-Modified Thu, 06 Aug 2020 01:45:34 GMT
08-06 03:45:38.767  9266 13248 D CustomInterceptor: Server gunicorn/19.7.0
08-06 03:45:38.767  9266 13248 D CustomInterceptor: Strict-Transport-Security max-age=0; includeSubDomains
08-06 03:45:38.767  9266 13248 D CustomInterceptor: Transfer-Encoding chunked
